path,pid,camid,split,category,domain,object_noun,eval_protocol,session_id,shot_id,frame_id,source_group,query_group,augmentation
0_c1_000_000000.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000000,0:c1:000:000000,,000
0_c1_000_000001.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000001,0:c1:000:000001,,000
0_c1_001_000000.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000000,0:c1:001:000000,,001
0_c1_001_000001.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000001,0:c1:001:000001,,001
0_c1_002_000000.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000000,0:c1:002:000000,,002
0_c1_002_000001.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000001,0:c1:002:000001,,002
0_c1_003_000000.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000000,0:c1:003:000000,,003
0_c1_003_000001.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000001,0:c1:003:000001,,003
0_c1_004_000000.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000000,0:c1:004:000000,,004
0_c1_004_000001.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000001,0:c1:004:000001,,004
0_c1_005_000000.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000000,0:c1:005:000000,,005
0_c1_005_000001.jpg,0,1,train,boat,boat,boat,cross_view,c1,,000001,0:c1:005:000001,,005
0_c1_00_14.jpg,0,1,train,boat,boat,boat,cross_view,c1,,14,0:c1:00:14,,original
0_c1_00_4.jpg,0,1,train,boat,boat,boat,cross_view,c1,,4,0:c1:00:4,,original
0_c2_000_000002.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000002,0:c2:000:000002,,000
0_c2_000_000003.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000003,0:c2:000:000003,,000
0_c2_000_000004.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000004,0:c2:000:000004,,000
0_c2_001_000002.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000002,0:c2:001:000002,,001
0_c2_001_000003.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000003,0:c2:001:000003,,001
0_c2_001_000004.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000004,0:c2:001:000004,,001
0_c2_002_000002.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000002,0:c2:002:000002,,002
0_c2_002_000003.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000003,0:c2:002:000003,,002
0_c2_002_000004.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000004,0:c2:002:000004,,002
0_c2_003_000002.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000002,0:c2:003:000002,,003
0_c2_003_000003.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000003,0:c2:003:000003,,003
0_c2_003_000004.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000004,0:c2:003:000004,,003
0_c2_004_000002.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000002,0:c2:004:000002,,004
0_c2_004_000003.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000003,0:c2:004:000003,,004
0_c2_004_000004.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000004,0:c2:004:000004,,004
0_c2_005_000002.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000002,0:c2:005:000002,,005
0_c2_005_000003.jpg,0,2,train,boat,boat,boat,cross_view,c2,,000003,0:c2:005:000003,,005
