path,original_pid,source_dataset,camid
market1501/bounding_box_train/0100_c1s1_016851_02.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s1_016876_02.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s1_016901_01.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s1_016901_02.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s1_016926_01.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s1_016926_03.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s5_014111_01.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s5_014111_10.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s5_014136_01.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s5_059166_01.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s5_059191_01.jpg,100,market1501,0
market1501/bounding_box_train/0100_c1s5_059241_04.jpg,100,market1501,0
market1501/bounding_box_train/0100_c2s1_016276_01.jpg,100,market1501,1
market1501/bounding_box_train/0100_c2s1_016326_01.jpg,100,market1501,1
market1501/bounding_box_train/0100_c2s2_146627_02.jpg,100,market1501,1
market1501/bounding_box_train/0100_c2s2_146652_03.jpg,100,market1501,1
market1501/bounding_box_train/0100_c2s3_026557_04.jpg,100,market1501,1
market1501/bounding_box_train/0100_c3s1_016576_01.jpg,100,market1501,2
market1501/bounding_box_train/0100_c3s1_016601_02.jpg,100,market1501,2
market1501/bounding_box_train/0100_c3s2_149244_01.jpg,100,market1501,2
market1501/bounding_box_train/0100_c3s2_149269_01.jpg,100,market1501,2
market1501/bounding_box_train/0100_c3s2_149294_01.jpg,100,market1501,2
market1501/bounding_box_train/0100_c3s2_149469_02.jpg,100,market1501,2
market1501/bounding_box_train/0100_c4s1_017176_01.jpg,100,market1501,3
market1501/bounding_box_train/0100_c4s1_017226_02.jpg,100,market1501,3
market1501/bounding_box_train/0100_c4s5_013329_01.jpg,100,market1501,3
market1501/bounding_box_train/0100_c4s5_013354_01.jpg,100,market1501,3
market1501/bounding_box_train/0100_c4s5_059610_01.jpg,100,market1501,3
