path,original_pid,source_dataset,camid
market1501/bounding_box_train/1002_c1s6_021221_04.jpg,1002,market1501,0
market1501/bounding_box_train/1002_c1s6_030221_05.jpg,1002,market1501,0
market1501/bounding_box_train/1002_c2s3_063652_02.jpg,1002,market1501,1
market1501/bounding_box_train/1002_c2s3_063677_01.jpg,1002,market1501,1
market1501/bounding_box_train/1002_c2s3_072677_02.jpg,1002,market1501,1
market1501/bounding_box_train/1002_c3s3_069994_03.jpg,1002,market1501,2
market1501/bounding_box_train/1002_c3s3_070019_04.jpg,1002,market1501,2
market1501/bounding_box_train/1002_c3s3_078519_01.jpg,1002,market1501,2
market1501/bounding_box_train/1002_c6s3_093792_01.jpg,1002,market1501,5
market1501/bounding_box_train/1002_c6s3_093817_01.jpg,1002,market1501,5
market1501/bounding_box_train/1018_c1s4_070511_02.jpg,1018,market1501,0
market1501/bounding_box_train/1018_c1s4_070611_01.jpg,1018,market1501,0
market1501/bounding_box_train/1018_c1s4_070661_01.jpg,1018,market1501,0
market1501/bounding_box_train/1018_c2s2_127902_02.jpg,1018,market1501,1
market1501/bounding_box_train/1018_c2s2_127977_03.jpg,1018,market1501,1
market1501/bounding_box_train/1018_c4s4_070691_01.jpg,1018,market1501,3
market1501/bounding_box_train/1018_c4s4_070741_01.jpg,1018,market1501,3
market1501/bounding_box_train/1018_c5s2_131624_02.jpg,1018,market1501,4
market1501/bounding_box_train/1018_c5s2_131774_01.jpg,1018,market1501,4
market1501/bounding_box_train/1018_c5s2_131849_01.jpg,1018,market1501,4
market1501/bounding_box_train/1018_c6s2_125343_01.jpg,1018,market1501,5
market1501/bounding_box_train/1023_c1s4_071311_01.jpg,1023,market1501,0
market1501/bounding_box_train/1023_c1s4_071361_02.jpg,1023,market1501,0
market1501/bounding_box_train/1023_c2s2_128977_05.jpg,1023,market1501,1
market1501/bounding_box_train/1023_c2s2_129052_04.jpg,1023,market1501,1
market1501/bounding_box_train/1023_c3s2_131644_05.jpg,1023,market1501,2
market1501/bounding_box_train/1023_c3s2_131669_05.jpg,1023,market1501,2
market1501/bounding_box_train/1023_c3s2_131669_07.jpg,1023,market1501,2
market1501/bounding_box_train/1023_c3s2_131694_02.jpg,1023,market1501,2
market1501/bounding_box_train/1023_c5s2_132274_04.jpg,1023,market1501,4
market1501/bounding_box_train/1023_c6s2_125693_01.jpg,1023,market1501,5
market1501/bounding_box_train/1023_c6s2_125743_02.jpg,1023,market1501,5
market1501/bounding_box_train/1023_c6s2_125793_01.jpg,1023,market1501,5
market1501/bounding_box_train/1031_c1s4_073211_01.jpg,1031,market1501,0
market1501/bounding_box_train/1031_c1s4_073311_01.jpg,1031,market1501,0
market1501/bounding_box_train/1031_c2s2_130802_07.jpg,1031,market1501,1
market1501/bounding_box_train/1031_c2s2_130827_02.jpg,1031,market1501,1
market1501/bounding_box_train/1031_c3s2_133444_02.jpg,1031,market1501,2
market1501/bounding_box_train/1031_c3s2_133494_07.jpg,1031,market1501,2
market1501/bounding_box_train/1031_c3s2_133544_01.jpg,1031,market1501,2
market1501/bounding_box_train/1031_c5s2_134149_01.jpg,1031,market1501,4
market1501/bounding_box_train/1031_c5s2_134174_01.jpg,1031,market1501,4
market1501/bounding_box_train/1031_c5s2_134174_07.jpg,1031,market1501,4
market1501/bounding_box_train/1031_c6s2_127543_01.jpg,1031,market1501,5
market1501/bounding_box_train/1031_c6s2_127618_01.jpg,1031,market1501,5
market1501/bounding_box_train/1031_c6s2_127643_01.jpg,1031,market1501,5
market1501/bounding_box_train/1031_c6s2_127668_03.jpg,1031,market1501,5
market1501/bounding_box_train/1032_c1s4_073311_02.jpg,1032,market1501,0
market1501/bounding_box_train/1032_c1s4_073311_09.jpg,1032,market1501,0
market1501/bounding_box_train/1032_c1s4_073361_01.jpg,1032,market1501,0
market1501/bounding_box_train/1032_c1s4_073361_04.jpg,1032,market1501,0
market1501/bounding_box_train/1032_c2s2_130852_02.jpg,1032,market1501,1
market1501/bounding_box_train/1032_c2s2_130877_04.jpg,1032,market1501,1
market1501/bounding_box_train/1032_c3s2_133494_02.jpg,1032,market1501,2
market1501/bounding_box_train/1032_c3s2_133519_06.jpg,1032,market1501,2
market1501/bounding_box_train/1032_c3s2_133544_06.jpg,1032,market1501,2
market1501/bounding_box_train/1032_c5s2_134174_03.jpg,1032,market1501,4
market1501/bounding_box_train/1032_c5s2_134199_07.jpg,1032,market1501,4
market1501/bounding_box_train/1032_c6s2_127618_02.jpg,1032,market1501,5
market1501/bounding_box_train/1032_c6s2_127643_02.jpg,1032,market1501,5
market1501/bounding_box_train/1032_c6s2_127718_01.jpg,1032,market1501,5
market1501/bounding_box_train/1032_c6s2_127718_06.jpg,1032,market1501,5
market1501/bounding_box_train/0104_c1s1_017676_02.jpg,104,market1501,0
market1501/bounding_box_train/0104_c1s1_017826_01.jpg,104,market1501,0
market1501/bounding_box_train/0104_c1s1_017851_01.jpg,104,market1501,0
market1501/bounding_box_train/0104_c1s1_019601_03.jpg,104,market1501,0
market1501/bounding_box_train/0104_c1s1_019776_01.jpg,104,market1501,0
market1501/bounding_box_train/0104_c1s2_018591_01.jpg,104,market1501,0
market1501/bounding_box_train/0104_c2s1_016651_01.jpg,104,market1501,1
market1501/bounding_box_train/0104_c2s1_016901_01.jpg,104,market1501,1
market1501/bounding_box_train/0104_c2s1_017176_01.jpg,104,market1501,1
market1501/bounding_box_train/0104_c2s1_090846_01.jpg,104,market1501,1
