path,original_pid,source_dataset,camid
atrw/train/000307.jpg,1,atrw,0
atrw/train/000518.jpg,1,atrw,0
atrw/train/001151.jpg,1,atrw,0
atrw/train/001225.jpg,1,atrw,0
atrw/train/001888.jpg,1,atrw,0
atrw/train/001983.jpg,1,atrw,0
atrw/train/002035.jpg,1,atrw,0
atrw/train/002098.jpg,1,atrw,0
atrw/train/003805.jpg,1,atrw,0
atrw/train/003807.jpg,1,atrw,0
atrw/train/000265.jpg,106,atrw,0
atrw/train/000427.jpg,106,atrw,0
atrw/train/000534.jpg,106,atrw,0
atrw/train/001020.jpg,106,atrw,0
atrw/train/001368.jpg,106,atrw,0
atrw/train/001552.jpg,106,atrw,0
atrw/train/001967.jpg,106,atrw,0
atrw/train/002228.jpg,106,atrw,0
atrw/train/002452.jpg,106,atrw,0
atrw/train/002461.jpg,106,atrw,0
atrw/train/002568.jpg,106,atrw,0
atrw/train/003012.jpg,106,atrw,0
atrw/train/003072.jpg,106,atrw,0
atrw/train/003424.jpg,106,atrw,0
atrw/train/003468.jpg,106,atrw,0
atrw/train/004267.jpg,106,atrw,0
atrw/train/004802.jpg,106,atrw,0
atrw/train/000348.jpg,109,atrw,0
atrw/train/002162.jpg,109,atrw,0
atrw/train/002296.jpg,109,atrw,0
atrw/train/002472.jpg,109,atrw,0
atrw/train/002583.jpg,109,atrw,0
atrw/train/002971.jpg,109,atrw,0
atrw/train/003155.jpg,109,atrw,0
atrw/train/003329.jpg,109,atrw,0
atrw/train/003402.jpg,109,atrw,0
atrw/train/004975.jpg,109,atrw,0
atrw/train/000190.jpg,12,atrw,0
atrw/train/001283.jpg,12,atrw,0
atrw/train/001758.jpg,12,atrw,0
atrw/train/002064.jpg,12,atrw,0
atrw/train/002314.jpg,12,atrw,0
atrw/train/002328.jpg,12,atrw,0
atrw/train/002497.jpg,12,atrw,0
atrw/train/002624.jpg,12,atrw,0
atrw/train/003323.jpg,12,atrw,0
atrw/train/004032.jpg,12,atrw,0
atrw/train/004323.jpg,12,atrw,0
atrw/train/000078.jpg,124,atrw,0
atrw/train/001252.jpg,124,atrw,0
atrw/train/001791.jpg,124,atrw,0
atrw/train/002105.jpg,124,atrw,0
atrw/train/002965.jpg,124,atrw,0
atrw/train/003936.jpg,124,atrw,0
atrw/train/004215.jpg,124,atrw,0
atrw/train/004251.jpg,124,atrw,0
atrw/train/004427.jpg,124,atrw,0
atrw/train/004740.jpg,124,atrw,0
atrw/train/004932.jpg,124,atrw,0
atrw/train/005015.jpg,124,atrw,0
atrw/train/000150.jpg,126,atrw,0
atrw/train/000178.jpg,126,atrw,0
atrw/train/000838.jpg,126,atrw,0
atrw/train/001128.jpg,126,atrw,0
atrw/train/001365.jpg,126,atrw,0
atrw/train/002219.jpg,126,atrw,0
atrw/train/003387.jpg,126,atrw,0
atrw/train/003619.jpg,126,atrw,0
atrw/train/004113.jpg,126,atrw,0
atrw/train/004640.jpg,126,atrw,0
atrw/train/004930.jpg,126,atrw,0
atrw/train/005051.jpg,126,atrw,0
atrw/train/000340.jpg,13,atrw,0
atrw/train/000551.jpg,13,atrw,0
atrw/train/000560.jpg,13,atrw,0
