path,original_pid,source_dataset,camid
VeRi/image_train/0109_c002_00040090_0.jpg,109,veri,1
VeRi/image_train/0109_c002_00040100_1.jpg,109,veri,1
VeRi/image_train/0109_c002_00040110_0.jpg,109,veri,1
VeRi/image_train/0109_c002_00040120_1.jpg,109,veri,1
VeRi/image_train/0109_c002_00040140_0.jpg,109,veri,1
VeRi/image_train/0109_c002_00040190_0.jpg,109,veri,1
VeRi/image_train/0109_c003_00066590_0.jpg,109,veri,2
VeRi/image_train/0109_c003_00066600_0.jpg,109,veri,2
VeRi/image_train/0109_c003_00066610_0.jpg,109,veri,2
VeRi/image_train/0109_c003_00066620_0.jpg,109,veri,2
VeRi/image_train/0109_c003_00066630_0.jpg,109,veri,2
VeRi/image_train/0109_c003_00066640_0.jpg,109,veri,2
VeRi/image_train/0109_c004_00066535_0.jpg,109,veri,3
VeRi/image_train/0109_c004_00066545_0.jpg,109,veri,3
VeRi/image_train/0109_c004_00066550_0.jpg,109,veri,3
VeRi/image_train/0109_c004_00066560_0.jpg,109,veri,3
VeRi/image_train/0109_c004_00066575_0.jpg,109,veri,3
VeRi/image_train/0109_c004_00066585_0.jpg,109,veri,3
VeRi/image_train/0109_c005_00067310_0.jpg,109,veri,4
VeRi/image_train/0109_c005_00067325_0.jpg,109,veri,4
VeRi/image_train/0109_c005_00067340_0.jpg,109,veri,4
VeRi/image_train/0109_c005_00067350_0.jpg,109,veri,4
VeRi/image_train/0109_c005_00067370_0.jpg,109,veri,4
VeRi/image_train/0109_c005_00067395_0.jpg,109,veri,4
VeRi/image_train/0109_c006_00047525_2.jpg,109,veri,5
VeRi/image_train/0109_c006_00047550_2.jpg,109,veri,5
VeRi/image_train/0109_c006_00047565_1.jpg,109,veri,5
VeRi/image_train/0109_c006_00047590_0.jpg,109,veri,5
VeRi/image_train/0109_c006_00047620_0.jpg,109,veri,5
VeRi/image_train/0109_c006_00047650_0.jpg,109,veri,5
VeRi/image_train/0109_c007_00067440_0.jpg,109,veri,6
VeRi/image_train/0109_c007_00067450_0.jpg,109,veri,6
VeRi/image_train/0109_c007_00067460_0.jpg,109,veri,6
VeRi/image_train/0109_c007_00067470_0.jpg,109,veri,6
VeRi/image_train/0109_c007_00067475_0.jpg,109,veri,6
VeRi/image_train/0109_c008_00066825_0.jpg,109,veri,7
VeRi/image_train/0109_c008_00066830_0.jpg,109,veri,7
VeRi/image_train/0109_c008_00066835_0.jpg,109,veri,7
VeRi/image_train/0109_c008_00066840_0.jpg,109,veri,7
VeRi/image_train/0109_c008_00066845_0.jpg,109,veri,7
VeRi/image_train/0109_c008_00066850_0.jpg,109,veri,7
VeRi/image_train/0109_c009_00066765_0.jpg,109,veri,8
VeRi/image_train/0109_c009_00066770_1.jpg,109,veri,8
VeRi/image_train/0109_c009_00066775_1.jpg,109,veri,8
VeRi/image_train/0109_c009_00066780_1.jpg,109,veri,8
VeRi/image_train/0109_c009_00066785_0.jpg,109,veri,8
VeRi/image_train/0109_c009_00066790_0.jpg,109,veri,8
VeRi/image_train/0109_c010_00047800_0.jpg,109,veri,9
VeRi/image_train/0109_c010_00047805_0.jpg,109,veri,9
VeRi/image_train/0109_c010_00047810_0.jpg,109,veri,9
VeRi/image_train/0109_c010_00047815_0.jpg,109,veri,9
VeRi/image_train/0109_c010_00047820_0.jpg,109,veri,9
VeRi/image_train/0109_c010_00047825_0.jpg,109,veri,9
VeRi/image_train/0109_c011_00047550_0.jpg,109,veri,10
VeRi/image_train/0109_c011_00047580_0.jpg,109,veri,10
VeRi/image_train/0109_c011_00047600_0.jpg,109,veri,10
VeRi/image_train/0109_c011_00047620_0.jpg,109,veri,10
VeRi/image_train/0109_c011_00047635_0.jpg,109,veri,10
VeRi/image_train/0109_c011_00047640_1.jpg,109,veri,10
VeRi/image_train/0112_c001_00009415_0.jpg,112,veri,0
VeRi/image_train/0112_c001_00009420_0.jpg,112,veri,0
VeRi/image_train/0112_c001_00009425_0.jpg,112,veri,0
VeRi/image_train/0112_c001_00009430_0.jpg,112,veri,0
VeRi/image_train/0112_c001_00009435_0.jpg,112,veri,0
VeRi/image_train/0112_c001_00009440_0.jpg,112,veri,0
VeRi/image_train/0112_c002_00008335_1.jpg,112,veri,1
VeRi/image_train/0112_c002_00008350_1.jpg,112,veri,1
VeRi/image_train/0112_c002_00008365_0.jpg,112,veri,1
VeRi/image_train/0112_c002_00008380_0.jpg,112,veri,1
VeRi/image_train/0112_c002_00008395_0.jpg,112,veri,1
VeRi/image_train/0112_c002_00008430_0.jpg,112,veri,1
VeRi/image_train/0112_c006_00007765_2.jpg,112,veri,5
VeRi/image_train/0112_c006_00007790_0.jpg,112,veri,5
VeRi/image_train/0112_c006_00007795_0.jpg,112,veri,5
VeRi/image_train/0112_c006_00007805_0.jpg,112,veri,5
VeRi/image_train/0112_c006_00007820_0.jpg,112,veri,5
VeRi/image_train/0112_c010_00007700_0.jpg,112,veri,9
VeRi/image_train/0112_c010_00007705_0.jpg,112,veri,9
VeRi/image_train/0112_c010_00007710_0.jpg,112,veri,9
VeRi/image_train/0112_c010_00007715_0.jpg,112,veri,9
VeRi/image_train/0112_c010_00007725_0.jpg,112,veri,9
VeRi/image_train/0112_c011_00007705_0.jpg,112,veri,10
VeRi/image_train/0112_c011_00007715_1.jpg,112,veri,10
VeRi/image_train/0112_c011_00007725_1.jpg,112,veri,10
VeRi/image_train/0112_c011_00007735_1.jpg,112,veri,10
VeRi/image_train/0112_c011_00007745_1.jpg,112,veri,10
VeRi/image_train/0112_c011_00007755_0.jpg,112,veri,10
VeRi/image_train/0112_c012_00009950_0.jpg,112,veri,11
VeRi/image_train/0112_c012_00009955_0.jpg,112,veri,11
VeRi/image_train/0112_c012_00009960_0.jpg,112,veri,11
VeRi/image_train/0112_c012_00009965_0.jpg,112,veri,11
VeRi/image_train/0112_c012_00009970_0.jpg,112,veri,11
VeRi/image_train/0112_c012_00009975_0.jpg,112,veri,11
VeRi/image_train/0112_c013_00009835_0.jpg,112,veri,12
VeRi/image_train/0112_c013_00009850_0.jpg,112,veri,12
VeRi/image_train/0112_c013_00009855_0.jpg,112,veri,12
VeRi/image_train/0112_c014_00011240_0.jpg,112,veri,13
